alert_id,timestamp,employee_id,hostname,severity,alert_type,mitre_attack,source_ip,destination_ip,description
ALT035331,2026-06-15 21:45:28.289908,EMP00111,HOST0165,Low,Privilege Escalation,T1003,172.27.63.54,10.221.0.93,Data Exfiltration detected on HOST0165
ALT035332,2026-05-02 00:04:28.289908,EMP00087,HOST0113,High,Privilege Escalation,T1041,192.168.244.76,10.237.57.30,Privilege Escalation detected on HOST0113
ALT035333,2026-05-24 00:30:28.289908,EMP00475,HOST0070,Critical,Privilege Escalation,T1562,10.113.230.254,10.181.93.156,Ransomware Activity detected on HOST0070
ALT035334,2026-06-16 21:39:28.289908,EMP00196,HOST0094,Critical,Credential Dumping,T1041,10.1.42.47,10.179.171.44,Suspicious PowerShell detected on HOST0094
ALT035335,2026-05-31 03:29:28.289908,EMP00249,HOST0109,Low,Credential Dumping,T1003,172.17.94.28,10.38.200.139,Privilege Escalation detected on HOST0109
ALT035336,2026-07-18 16:57:28.289908,EMP00115,HOST0155,Low,Suspicious PowerShell,T1003,192.168.39.147,10.145.244.15,Data Exfiltration detected on HOST0155
ALT035337,2026-07-05 07:06:28.289908,EMP00085,HOST0174,High,Credential Dumping,T1021,172.29.249.69,10.152.92.230,Ransomware Activity detected on HOST0174
ALT035338,2026-06-10 00:42:28.289908,EMP00175,HOST0019,High,Credential Dumping,T1021,10.62.153.70,10.156.36.68,Failed Login detected on HOST0019
ALT035339,2026-06-25 09:01:28.289908,EMP00431,HOST0168,Medium,Malware Detection,T1486,192.168.37.49,10.66.134.99,Data Exfiltration detected on HOST0168
ALT035340,2026-06-13 17:17:28.289908,EMP00061,HOST0079,Medium,Suspicious PowerShell,T1059,10.251.254.223,10.113.154.87,Credential Dumping detected on HOST0079
ALT035341,2026-05-20 22:19:28.289908,EMP00067,HOST0087,High,Data Exfiltration,T1078,10.74.111.61,10.41.129.172,Malware Detection detected on HOST0087
ALT035342,2026-05-14 08:21:28.289908,EMP00323,HOST0143,Medium,Suspicious PowerShell,T1059,10.50.107.133,10.240.156.36,Privilege Escalation detected on HOST0143
ALT035343,2026-06-22 11:26:28.289908,EMP00390,HOST0045,Low,Malware Detection,T1021,192.168.92.55,10.195.44.66,Ransomware Activity detected on HOST0045
ALT035344,2026-05-28 17:16:28.289908,EMP00032,HOST0149,Critical,Privilege Escalation,T1078,10.35.252.222,10.186.207.95,Malware Detection detected on HOST0149
ALT035345,2026-06-07 00:48:28.289908,EMP00283,HOST0123,High,Malware Detection,T1003,172.18.221.153,10.78.131.48,Suspicious PowerShell detected on HOST0123
ALT035346,2026-05-11 18:53:28.289908,EMP00009,HOST0118,Low,Ransomware Activity,T1003,192.168.197.92,10.200.91.219,Ransomware Activity detected on HOST0118
ALT035347,2026-07-26 16:59:28.289908,EMP00401,HOST0050,Critical,Malware Detection,T1059,10.116.213.47,10.37.172.94,Ransomware Activity detected on HOST0050
ALT035348,2026-07-05 10:22:28.289908,EMP00212,HOST0020,Critical,Malware Detection,T1562,192.168.198.89,10.249.117.196,Privilege Escalation detected on HOST0020
ALT035349,2026-07-26 23:35:28.289908,EMP00398,HOST0136,High,Ransomware Activity,T1021,192.168.139.227,10.126.208.173,Suspicious PowerShell detected on HOST0136
ALT035350,2026-06-26 12:48:28.289908,EMP00108,HOST0034,High,Failed Login,T1486,192.168.32.131,10.183.126.77,Privilege Escalation detected on HOST0034
ALT035351,2026-06-03 17:47:28.289908,EMP00269,HOST0083,Critical,Malware Detection,T1486,172.19.241.227,10.194.56.28,Ransomware Activity detected on HOST0083
ALT035352,2026-06-10 10:52:28.289908,EMP00034,HOST0080,Low,Privilege Escalation,T1021,172.27.207.144,10.243.146.26,Malware Detection detected on HOST0080
ALT035353,2026-05-26 01:41:28.289908,EMP00413,HOST0093,High,Credential Dumping,T1078,192.168.225.205,10.11.56.118,Privilege Escalation detected on HOST0093
ALT035354,2026-05-16 23:51:28.289908,EMP00399,HOST0004,High,Failed Login,T1562,172.22.210.168,10.88.93.30,Credential Dumping detected on HOST0004
ALT035355,2026-05-22 16:58:28.289908,EMP00296,HOST0007,Critical,Privilege Escalation,T1078,10.15.202.115,10.112.192.191,Ransomware Activity detected on HOST0007
ALT035356,2026-05-16 09:35:28.289908,EMP00073,HOST0193,Low,Data Exfiltration,T1486,172.30.154.147,10.164.5.237,Malware Detection detected on HOST0193
ALT035357,2026-05-20 07:18:28.289908,EMP00059,HOST0072,High,Suspicious PowerShell,T1041,172.21.0.57,10.89.255.167,Ransomware Activity detected on HOST0072
ALT035358,2026-05-22 03:54:28.289908,EMP00387,HOST0082,Low,Failed Login,T1003,10.237.223.205,10.231.154.194,Ransomware Activity detected on HOST0082
ALT035359,2026-06-09 21:01:28.289908,EMP00090,HOST0155,Low,Ransomware Activity,T1003,192.168.39.147,10.11.207.54,Ransomware Activity detected on HOST0155
ALT035360,2026-05-24 02:21:28.289908,EMP00283,HOST0105,Medium,Failed Login,T1003,172.26.135.143,10.22.233.69,Suspicious PowerShell detected on HOST0105
ALT035361,2026-07-14 04:38:28.289908,EMP00106,HOST0015,Medium,Malware Detection,T1059,10.117.184.183,10.64.168.158,Credential Dumping detected on HOST0015
ALT035362,2026-05-09 16:06:28.289908,EMP00448,HOST0045,High,Failed Login,T1059,192.168.92.55,10.38.18.52,Data Exfiltration detected on HOST0045
ALT035363,2026-05-18 17:20:28.289908,EMP00177,HOST0176,High,Malware Detection,T1021,172.28.18.230,10.92.153.44,Suspicious PowerShell detected on HOST0176
ALT035364,2026-07-04 03:13:28.289908,EMP00352,HOST0007,Critical,Malware Detection,T1021,10.15.202.115,10.50.111.225,Credential Dumping detected on HOST0007
ALT035365,2026-05-14 03:36:28.289908,EMP00474,HOST0111,Medium,Suspicious PowerShell,T1021,192.168.30.121,10.191.56.38,Suspicious PowerShell detected on HOST0111
ALT035366,2026-07-09 11:21:28.289908,EMP00395,HOST0191,Medium,Failed Login,T1041,10.244.186.175,10.75.228.189,Ransomware Activity detected on HOST0191
ALT035367,2026-05-26 22:58:28.289908,EMP00493,HOST0013,Medium,Data Exfiltration,T1003,192.168.166.223,10.208.40.79,Ransomware Activity detected on HOST0013
ALT035368,2026-07-07 03:47:28.289908,EMP00259,HOST0121,Medium,Malware Detection,T1059,10.64.149.201,10.127.181.85,Ransomware Activity detected on HOST0121
ALT035369,2026-05-14 12:47:28.289908,EMP00323,HOST0129,Critical,Malware Detection,T1486,10.16.115.133,10.240.225.239,Malware Detection detected on HOST0129
ALT035370,2026-07-21 20:37:28.289908,EMP00169,HOST0192,Critical,Credential Dumping,T1021,192.168.54.7,10.241.97.31,Failed Login detected on HOST0192
ALT035371,2026-05-08 03:25:28.289908,EMP00378,HOST0091,Medium,Credential Dumping,T1041,172.28.243.249,10.7.46.116,Privilege Escalation detected on HOST0091
ALT035372,2026-07-07 20:11:28.289908,EMP00446,HOST0184,Critical,Malware Detection,T1486,172.17.73.251,10.73.39.182,Malware Detection detected on HOST0184
ALT035373,2026-05-03 10:06:28.289908,EMP00367,HOST0093,High,Ransomware Activity,T1041,192.168.225.205,10.83.94.153,Privilege Escalation detected on HOST0093
ALT035374,2026-07-18 02:17:28.289908,EMP00491,HOST0168,Low,Data Exfiltration,T1562,192.168.37.49,10.50.35.132,Privilege Escalation detected on HOST0168
ALT035375,2026-05-15 14:05:28.289908,EMP00049,HOST0002,Low,Ransomware Activity,T1003,192.168.127.129,10.14.160.86,Ransomware Activity detected on HOST0002
ALT035376,2026-07-10 18:23:28.289908,EMP00337,HOST0016,High,Suspicious PowerShell,T1562,10.85.14.125,10.172.176.149,Credential Dumping detected on HOST0016
ALT035377,2026-06-30 23:36:28.289908,EMP00077,HOST0193,Low,Privilege Escalation,T1003,172.30.154.147,10.123.111.32,Suspicious PowerShell detected on HOST0193
ALT035378,2026-05-01 20:42:28.289908,EMP00481,HOST0006,Medium,Data Exfiltration,T1078,192.168.176.37,10.215.7.100,Privilege Escalation detected on HOST0006
ALT035379,2026-04-29 07:51:28.289908,EMP00308,HOST0016,Critical,Failed Login,T1562,10.85.14.125,10.177.35.38,Suspicious PowerShell detected on HOST0016
ALT035380,2026-05-05 11:59:28.289908,EMP00190,HOST0184,Critical,Malware Detection,T1486,172.17.73.251,10.210.236.170,Privilege Escalation detected on HOST0184
ALT035381,2026-05-06 05:59:28.289908,EMP00276,HOST0120,Medium,Malware Detection,T1486,10.56.15.36,10.164.123.151,Suspicious PowerShell detected on HOST0120
ALT035382,2026-07-10 23:57:28.289908,EMP00207,HOST0100,High,Credential Dumping,T1003,192.168.70.67,10.124.156.200,Privilege Escalation detected on HOST0100
ALT035383,2026-07-09 19:27:28.289908,EMP00499,HOST0084,Critical,Failed Login,T1562,172.25.75.99,10.178.148.63,Ransomware Activity detected on HOST0084
ALT035384,2026-06-23 10:13:28.289908,EMP00052,HOST0127,Low,Failed Login,T1562,172.16.163.23,10.8.40.92,Ransomware Activity detected on HOST0127
ALT035385,2026-05-06 06:25:28.289908,EMP00493,HOST0079,High,Data Exfiltration,T1021,10.251.254.223,10.249.235.133,Data Exfiltration detected on HOST0079
ALT035386,2026-07-20 05:57:28.289908,EMP00180,HOST0142,Medium,Privilege Escalation,T1562,192.168.158.28,10.212.41.166,Privilege Escalation detected on HOST0142
ALT035387,2026-05-04 12:56:28.289908,EMP00389,HOST0053,Critical,Malware Detection,T1021,192.168.23.122,10.134.21.211,Data Exfiltration detected on HOST0053
ALT035388,2026-07-19 17:07:28.289908,EMP00491,HOST0126,Critical,Failed Login,T1486,10.211.117.6,10.68.196.101,Ransomware Activity detected on HOST0126
ALT035389,2026-07-01 21:10:28.289908,EMP00377,HOST0149,Critical,Credential Dumping,T1003,10.35.252.222,10.188.54.205,Privilege Escalation detected on HOST0149
ALT035390,2026-05-24 17:45:28.289908,EMP00191,HOST0010,High,Credential Dumping,T1486,10.22.239.109,10.133.169.1,Failed Login detected on HOST0010
ALT035391,2026-05-29 10:51:28.289908,EMP00400,HOST0108,High,Failed Login,T1021,10.139.8.132,10.132.121.95,Privilege Escalation detected on HOST0108
ALT035392,2026-06-08 16:00:28.289908,EMP00297,HOST0071,High,Suspicious PowerShell,T1041,10.145.18.196,10.10.249.66,Data Exfiltration detected on HOST0071
ALT035393,2026-06-12 23:53:28.289908,EMP00284,HOST0023,Medium,Credential Dumping,T1059,10.208.130.22,10.90.227.10,Data Exfiltration detected on HOST0023
ALT035394,2026-05-28 03:43:28.289908,EMP00093,HOST0162,Low,Data Exfiltration,T1059,10.133.95.23,10.111.198.180,Failed Login detected on HOST0162
ALT035395,2026-06-09 09:56:28.289908,EMP00431,HOST0103,Critical,Malware Detection,T1078,10.108.214.10,10.83.60.184,Privilege Escalation detected on HOST0103
ALT035396,2026-06-13 01:57:28.289908,EMP00313,HOST0003,Medium,Failed Login,T1003,10.6.248.205,10.88.237.105,Failed Login detected on HOST0003
ALT035397,2026-07-13 17:20:28.289908,EMP00385,HOST0175,Low,Privilege Escalation,T1562,10.250.177.124,10.8.232.31,Credential Dumping detected on HOST0175
ALT035398,2026-05-09 09:02:28.289908,EMP00012,HOST0078,Medium,Failed Login,T1003,10.43.147.45,10.138.53.118,Malware Detection detected on HOST0078
ALT035399,2026-06-08 02:13:28.289908,EMP00406,HOST0178,Medium,Credential Dumping,T1486,10.241.195.158,10.48.203.227,Malware Detection detected on HOST0178
ALT035400,2026-06-30 10:03:28.289908,EMP00192,HOST0081,Medium,Failed Login,T1059,172.25.69.179,10.81.244.178,Privilege Escalation detected on HOST0081
ALT035401,2026-05-02 20:03:28.289908,EMP00472,HOST0006,Low,Privilege Escalation,T1059,192.168.176.37,10.155.210.60,Ransomware Activity detected on HOST0006
ALT035402,2026-07-07 03:33:28.289908,EMP00027,HOST0130,Critical,Ransomware Activity,T1003,192.168.215.226,10.194.231.249,Data Exfiltration detected on HOST0130
ALT035403,2026-04-30 19:32:28.289908,EMP00307,HOST0163,High,Privilege Escalation,T1003,172.23.44.28,10.12.229.237,Suspicious PowerShell detected on HOST0163
ALT035404,2026-05-29 03:52:28.289908,EMP00332,HOST0109,High,Data Exfiltration,T1078,172.17.94.28,10.28.231.111,Malware Detection detected on HOST0109
ALT035405,2026-05-05 02:53:28.289908,EMP00034,HOST0011,Critical,Credential Dumping,T1003,10.62.165.182,10.100.82.29,Privilege Escalation detected on HOST0011
ALT035406,2026-07-23 11:37:28.289908,EMP00225,HOST0036,Low,Suspicious PowerShell,T1021,192.168.106.62,10.85.232.71,Suspicious PowerShell detected on HOST0036
ALT035407,2026-07-16 18:34:28.289908,EMP00036,HOST0180,Critical,Ransomware Activity,T1021,10.29.112.232,10.204.61.171,Malware Detection detected on HOST0180
ALT035408,2026-04-29 11:32:28.289908,EMP00090,HOST0067,Low,Malware Detection,T1486,172.26.148.175,10.235.220.5,Ransomware Activity detected on HOST0067
ALT035409,2026-05-06 20:26:28.289908,EMP00244,HOST0029,Critical,Privilege Escalation,T1021,172.16.250.158,10.232.176.21,Malware Detection detected on HOST0029
ALT035410,2026-05-26 20:05:28.289908,EMP00369,HOST0016,Critical,Privilege Escalation,T1486,10.85.14.125,10.121.83.87,Credential Dumping detected on HOST0016
ALT035411,2026-05-11 07:19:28.289908,EMP00495,HOST0062,High,Ransomware Activity,T1562,192.168.59.104,10.210.78.189,Ransomware Activity detected on HOST0062
ALT035412,2026-06-05 08:46:28.289908,EMP00278,HOST0033,High,Failed Login,T1486,192.168.181.78,10.164.134.194,Privilege Escalation detected on HOST0033
ALT035413,2026-06-02 06:24:28.289908,EMP00007,HOST0083,Low,Malware Detection,T1003,172.19.241.227,10.48.253.251,Privilege Escalation detected on HOST0083
ALT035414,2026-06-09 18:17:28.289908,EMP00019,HOST0049,High,Suspicious PowerShell,T1003,172.29.21.240,10.87.12.82,Suspicious PowerShell detected on HOST0049
ALT035415,2026-06-16 05:19:28.289908,EMP00376,HOST0006,Low,Suspicious PowerShell,T1078,192.168.176.37,10.32.179.55,Malware Detection detected on HOST0006
ALT035416,2026-05-17 10:24:28.289908,EMP00439,HOST0136,Low,Privilege Escalation,T1562,192.168.139.227,10.57.22.183,Failed Login detected on HOST0136
ALT035417,2026-05-04 20:42:28.289908,EMP00072,HOST0168,High,Privilege Escalation,T1021,192.168.37.49,10.112.0.106,Privilege Escalation detected on HOST0168
ALT035418,2026-06-04 14:48:28.289908,EMP00457,HOST0014,Critical,Credential Dumping,T1021,10.71.6.227,10.167.159.84,Credential Dumping detected on HOST0014
ALT035419,2026-07-27 11:12:28.289908,EMP00363,HOST0134,High,Privilege Escalation,T1041,192.168.10.69,10.234.244.58,Failed Login detected on HOST0134
ALT035420,2026-05-25 10:40:28.289908,EMP00382,HOST0137,High,Privilege Escalation,T1003,192.168.0.155,10.186.128.54,Malware Detection detected on HOST0137
ALT035421,2026-05-14 06:36:28.289908,EMP00374,HOST0075,High,Data Exfiltration,T1003,172.24.44.28,10.177.130.203,Suspicious PowerShell detected on HOST0075
ALT035422,2026-06-05 09:17:28.289908,EMP00223,HOST0068,Low,Failed Login,T1059,10.220.235.31,10.5.66.173,Malware Detection detected on HOST0068
ALT035423,2026-06-14 07:01:28.289908,EMP00086,HOST0194,Medium,Malware Detection,T1021,172.18.37.60,10.45.107.119,Suspicious PowerShell detected on HOST0194
ALT035424,2026-06-25 17:30:28.289908,EMP00302,HOST0154,High,Suspicious PowerShell,T1059,172.31.206.108,10.204.208.114,Failed Login detected on HOST0154
ALT035425,2026-06-07 09:49:28.289908,EMP00416,HOST0063,Medium,Privilege Escalation,T1562,192.168.20.5,10.121.129.42,Data Exfiltration detected on HOST0063
ALT035426,2026-06-10 02:31:28.289908,EMP00411,HOST0028,Low,Data Exfiltration,T1486,10.145.135.125,10.161.15.83,Malware Detection detected on HOST0028
ALT035427,2026-06-29 00:20:28.289908,EMP00405,HOST0145,Medium,Credential Dumping,T1041,172.20.1.233,10.208.150.49,Privilege Escalation detected on HOST0145
ALT035428,2026-06-22 21:47:28.289908,EMP00056,HOST0086,High,Data Exfiltration,T1059,192.168.33.108,10.143.9.228,Credential Dumping detected on HOST0086
ALT035429,2026-07-22 08:36:28.289908,EMP00196,HOST0013,High,Malware Detection,T1059,192.168.166.223,10.155.114.78,Privilege Escalation detected on HOST0013
ALT035430,2026-06-11 10:50:28.289908,EMP00115,HOST0171,High,Privilege Escalation,T1003,10.210.1.162,10.157.209.189,Credential Dumping detected on HOST0171
ALT035431,2026-06-25 13:41:28.289908,EMP00475,HOST0088,Critical,Malware Detection,T1059,10.174.200.165,10.41.56.76,Failed Login detected on HOST0088
ALT035432,2026-05-04 16:01:28.289908,EMP00417,HOST0009,Critical,Privilege Escalation,T1078,192.168.49.184,10.116.124.223,Data Exfiltration detected on HOST0009
ALT035433,2026-06-20 05:10:28.289908,EMP00199,HOST0191,High,Ransomware Activity,T1059,10.244.186.175,10.207.209.218,Data Exfiltration detected on HOST0191
ALT035434,2026-07-15 17:51:28.289908,EMP00484,HOST0044,Low,Credential Dumping,T1059,172.30.182.145,10.87.223.111,Credential Dumping detected on HOST0044
ALT035435,2026-06-08 04:27:28.289908,EMP00092,HOST0013,High,Data Exfiltration,T1078,192.168.166.223,10.34.89.160,Privilege Escalation detected on HOST0013
ALT035436,2026-06-29 09:52:28.289908,EMP00425,HOST0083,High,Ransomware Activity,T1562,172.19.241.227,10.74.28.47,Ransomware Activity detected on HOST0083
ALT035437,2026-06-13 21:00:28.289908,EMP00320,HOST0134,High,Credential Dumping,T1021,192.168.10.69,10.60.71.207,Failed Login detected on HOST0134
ALT035438,2026-07-11 04:08:28.289908,EMP00095,HOST0142,Low,Credential Dumping,T1003,192.168.158.28,10.89.129.119,Credential Dumping detected on HOST0142
ALT035439,2026-07-10 05:02:28.289908,EMP00203,HOST0054,Critical,Malware Detection,T1562,10.183.212.164,10.159.176.204,Failed Login detected on HOST0054
ALT035440,2026-07-14 06:47:28.289908,EMP00261,HOST0079,Critical,Ransomware Activity,T1003,10.251.254.223,10.163.62.134,Data Exfiltration detected on HOST0079
ALT035441,2026-05-09 06:54:28.289908,EMP00030,HOST0137,Medium,Suspicious PowerShell,T1003,192.168.0.155,10.235.130.231,Failed Login detected on HOST0137
ALT035442,2026-05-28 03:30:28.289908,EMP00139,HOST0008,Medium,Data Exfiltration,T1078,172.22.62.174,10.72.64.16,Ransomware Activity detected on HOST0008
ALT035443,2026-06-07 05:30:28.289908,EMP00114,HOST0091,Critical,Failed Login,T1486,172.28.243.249,10.15.221.214,Privilege Escalation detected on HOST0091
ALT035444,2026-05-08 19:57:28.289908,EMP00463,HOST0056,Medium,Failed Login,T1059,172.16.238.134,10.5.36.193,Privilege Escalation detected on HOST0056
ALT035445,2026-06-24 11:05:28.289908,EMP00197,HOST0113,Medium,Privilege Escalation,T1486,192.168.244.76,10.34.134.96,Credential Dumping detected on HOST0113
ALT035446,2026-05-13 19:22:28.289908,EMP00250,HOST0011,Low,Malware Detection,T1021,10.62.165.182,10.15.251.185,Privilege Escalation detected on HOST0011
ALT035447,2026-05-15 22:04:28.289908,EMP00020,HOST0110,Medium,Malware Detection,T1021,192.168.86.35,10.120.19.43,Ransomware Activity detected on HOST0110
ALT035448,2026-05-17 21:34:28.289908,EMP00332,HOST0160,Medium,Malware Detection,T1486,192.168.177.138,10.131.198.34,Ransomware Activity detected on HOST0160
ALT035449,2026-06-12 22:35:28.289908,EMP00308,HOST0153,Medium,Credential Dumping,T1078,192.168.220.250,10.116.46.116,Data Exfiltration detected on HOST0153
ALT035450,2026-05-16 01:06:28.289908,EMP00128,HOST0089,Low,Data Exfiltration,T1041,172.18.197.160,10.115.104.141,Malware Detection detected on HOST0089
ALT035451,2026-05-29 13:45:28.289908,EMP00004,HOST0104,Low,Credential Dumping,T1486,10.86.142.8,10.226.71.37,Ransomware Activity detected on HOST0104
ALT035452,2026-05-23 17:49:28.289908,EMP00296,HOST0195,Medium,Failed Login,T1486,10.75.164.33,10.218.21.228,Ransomware Activity detected on HOST0195
